date,headline,url
2022-07-21,MARKET LATEST: NZUs $73.15,https://www.carbonnews.co.nz/story.asp?storyID=25440
2022-07-22,MARKET LATEST: NZUs $73.00,https://www.carbonnews.co.nz/story.asp?storyID=25453
2022-07-25,MARKET LATEST: NZUs $72.80,https://www.carbonnews.co.nz/story.asp?storyID=25465
2022-07-26,MARKET LATEST: NZUs $72.55,https://www.carbonnews.co.nz/story.asp?storyID=25477
2022-07-27,MARKET LATEST: NZUs $72.60,https://www.carbonnews.co.nz/story.asp?storyID=25488
2022-07-28,MARKET LATEST: NZUs $80.75,https://www.carbonnews.co.nz/story.asp?storyID=25499
2022-07-29,MARKET LATEST: NZUs $80.25,https://www.carbonnews.co.nz/story.asp?storyID=25509
2022-08-01,MARKET LATEST: NZUs $80.30,https://www.carbonnews.co.nz/story.asp?storyID=25523
2022-08-02,MARKET LATEST: NZUs $80.30,https://www.carbonnews.co.nz/story.asp?storyID=25536
2022-08-03,MARKET LATEST: NZUs $80.25,https://www.carbonnews.co.nz/story.asp?storyID=25548
2022-08-04,MARKET LATEST: NZUs $80.00,https://www.carbonnews.co.nz/story.asp?storyID=25556
2022-08-05,MARKET LATEST: NZUs $80.00,https://www.carbonnews.co.nz/story.asp?storyID=25569
2022-08-08,MARKET LATEST: NZUs $79.80,https://www.carbonnews.co.nz/story.asp?storyID=25581
2022-08-09,MARKET LATEST: NZUs $79.85,https://www.carbonnews.co.nz/story.asp?storyID=25594
2022-08-10,MARKET LATEST: NZUs $79.90,https://www.carbonnews.co.nz/story.asp?storyID=25605
2022-08-11,MARKET LATEST: NZUs $80.00,https://www.carbonnews.co.nz/story.asp?storyID=25617
2022-08-12,MARKET LATEST: NZUs $80.25,https://www.carbonnews.co.nz/story.asp?storyID=25629
2022-08-15,MARKET LATEST: NZUs $80.25,https://www.carbonnews.co.nz/story.asp?storyID=25642
2022-08-16,MARKET LATEST: NZUs $80.75,https://www.carbonnews.co.nz/story.asp?storyID=25654
2022-08-17,MARKET LATEST: NZUs $83.50,https://www.carbonnews.co.nz/story.asp?storyID=25664
2022-08-18,MARKET LATEST: NZUs $83.45,https://www.carbonnews.co.nz/story.asp?storyID=25677
2022-08-19,MARKET LATEST: NZUs $85.40,https://www.carbonnews.co.nz/story.asp?storyID=25688
2022-08-22,MARKET LATEST: NZUs $85.50,https://www.carbonnews.co.nz/story.asp?storyID=25700
2022-08-23,MARKET LATEST: NZUs $86.00,https://www.carbonnews.co.nz/story.asp?storyID=25714
2022-08-24,MARKET LATEST: NZUs $86.05,https://www.carbonnews.co.nz/story.asp?storyID=25726
2022-08-25,MARKET LATEST: NZUs $85.60,https://www.carbonnews.co.nz/story.asp?storyID=25737
2022-08-26,MARKET LATEST: NZUs $85.70,https://www.carbonnews.co.nz/story.asp?storyID=25751
2022-08-29,MARKET LATEST: NZUs $86.50,https://www.carbonnews.co.nz/story.asp?storyID=25765
2022-08-30,MARKET LATEST: NZUs $86.65,https://www.carbonnews.co.nz/story.asp?storyID=25777
2022-08-31,MARKET LATEST: NZUs $86.70,https://www.carbonnews.co.nz/story.asp?storyID=25786
2022-09-01,MARKET LATEST: NZUs $86.80,https://www.carbonnews.co.nz/story.asp?storyID=25797
2022-09-02,MARKET LATEST: NZUs $87.10,https://www.carbonnews.co.nz/story.asp?storyID=25809
2022-09-05,MARKET LATEST: NZUs $87.05,https://www.carbonnews.co.nz/story.asp?storyID=25818
2022-09-06,MARKET LATEST: NZUs $87.15,https://www.carbonnews.co.nz/story.asp?storyID=25830
2022-09-07,MARKET LATEST: NZUs $87.30,https://www.carbonnews.co.nz/story.asp?storyID=25849
2022-09-08,MARKET LATEST: NZUs $85.50,https://www.carbonnews.co.nz/story.asp?storyID=25854
2022-09-09,MARKET LATEST: NZUs $85.70,https://www.carbonnews.co.nz/story.asp?storyID=25865
2022-09-12,MARKET LATEST: NZUs $85.50,https://www.carbonnews.co.nz/story.asp?storyID=25881
2022-09-13,MARKET LATEST: NZUs $85.00,https://www.carbonnews.co.nz/story.asp?storyID=25895
2022-09-14,MARKET LATEST: NZUs $84.00,https://www.carbonnews.co.nz/story.asp?storyID=25905
2022-09-15,MARKET LATEST: NZUs $84.00,https://www.carbonnews.co.nz/story.asp?storyID=25919
2022-09-16,MARKET LATEST: NZUs $83.00,https://www.carbonnews.co.nz/story.asp?storyID=25930
2022-09-19,MARKET LATEST: NZUs $83.20,https://www.carbonnews.co.nz/story.asp?storyID=25946
2022-09-20,MARKET LATEST: NZUs $83.10,https://www.carbonnews.co.nz/story.asp?storyID=25959
2022-09-21,MARKET LATEST: NZUs $82.75,https://www.carbonnews.co.nz/story.asp?storyID=25972
2022-09-22,MARKET LATEST: NZUs $82.75,https://www.carbonnews.co.nz/story.asp?storyID=25983
2022-09-23,MARKET LATEST: NZUs $81.75,https://www.carbonnews.co.nz/story.asp?storyID=25993
2022-09-27,MARKET LATEST: NZUs $81.85,https://www.carbonnews.co.nz/story.asp?storyID=26003
2022-09-28,MARKET LATEST: NZUs $81.00,https://www.carbonnews.co.nz/story.asp?storyID=26017
2022-09-29,MARKET LATEST: NZUs $80.00,https://www.carbonnews.co.nz/story.asp?storyID=26031
2022-09-30,MARKET LATEST: NZUs $79.00,https://www.carbonnews.co.nz/story.asp?storyID=26044
2022-10-03,MARKET LATEST: NZUs $78.00,https://www.carbonnews.co.nz/story.asp?storyID=26057
2022-10-04,MARKET LATEST: NZUs $78.00,https://www.carbonnews.co.nz/story.asp?storyID=26071
2022-10-05,MARKET LATEST: NZUs $78.05,https://www.carbonnews.co.nz/story.asp?storyID=26084
2022-10-06,MARKET LATEST: NZUs $78.20,https://www.carbonnews.co.nz/story.asp?storyID=26095
2022-10-07,MARKET LATEST: NZUs $82.50,https://www.carbonnews.co.nz/story.asp?storyID=26108
2022-10-10,MARKET LATEST: NZUs $82.90,https://www.carbonnews.co.nz/story.asp?storyID=26122
2022-10-11,MARKET LATEST: NZUs $82.22,https://www.carbonnews.co.nz/story.asp?storyID=26134
2022-10-12,MARKET LATEST: NZUs $80.75,https://www.carbonnews.co.nz/story.asp?storyID=26146
2022-10-13,MARKET LATEST: NZUs $80.40,https://www.carbonnews.co.nz/story.asp?storyID=26158
2022-10-14,MARKET LATEST: NZUs $80.70,https://www.carbonnews.co.nz/story.asp?storyID=26170
2022-10-17,MARKET LATEST: NZUs $81.00,https://www.carbonnews.co.nz/story.asp?storyID=26180
2022-10-18,MARKET LATEST: NZUs $81.00,https://www.carbonnews.co.nz/story.asp?storyID=26193
2022-10-19,MARKET LATEST: NZUs $80.75,https://www.carbonnews.co.nz/story.asp?storyID=26205
2022-10-20,MARKET LATEST: NZUs $80.67,https://www.carbonnews.co.nz/story.asp?storyID=26218
2022-10-21,MARKET LATEST: NZUs $80.90,https://www.carbonnews.co.nz/story.asp?storyID=26233
2022-10-25,MARKET LATEST: NZUs $81.20,https://www.carbonnews.co.nz/story.asp?storyID=26244
2022-10-26,MARKET LATEST: NZUs $81.25,https://www.carbonnews.co.nz/story.asp?storyID=26256
2022-10-27,MARKET LATEST: NZUs $82.00,https://www.carbonnews.co.nz/story.asp?storyID=26268
2022-10-28,MARKET LATEST: NZUs $82.50,https://www.carbonnews.co.nz/story.asp?storyID=26279
2022-10-31,MARKET LATEST: NZUs $84.75,https://www.carbonnews.co.nz/story.asp?storyID=26293
2022-11-02,MARKET LATEST: NZUs $84.60,https://www.carbonnews.co.nz/story.asp?storyID=26316
2022-11-03,MARKET LATEST: NZUs $84.50,https://www.carbonnews.co.nz/story.asp?storyID=26330
2022-11-04,MARKET LATEST: NZUs $85.00,https://www.carbonnews.co.nz/story.asp?storyID=26343
2022-11-07,MARKET LATEST: NZUs $85.00,https://www.carbonnews.co.nz/story.asp?storyID=26356
2022-11-08,MARKET LATEST: NZUs $86.50,https://www.carbonnews.co.nz/story.asp?storyID=26369
2022-11-09,MARKET LATEST: NZUs $87.10,https://www.carbonnews.co.nz/story.asp?storyID=26382
2022-11-10,MARKET LATEST: NZUs $88.20,https://www.carbonnews.co.nz/story.asp?storyID=26393
2022-11-11,MARKET LATEST: NZUs $88.20,https://www.carbonnews.co.nz/story.asp?storyID=26406
2022-11-14,MARKET LATEST: NZUs $87.90,https://www.carbonnews.co.nz/story.asp?storyID=26420
2022-11-15,MARKET LATEST: NZUs $88.50,https://www.carbonnews.co.nz/story.asp?storyID=26435
2022-11-16,MARKET LATEST: NZUs $88.17,https://www.carbonnews.co.nz/story.asp?storyID=26448
2022-11-17,MARKET LATEST: NZUs $88.25,https://www.carbonnews.co.nz/story.asp?storyID=26463
2022-11-18,MARKET LATEST: NZUs $88.40,https://www.carbonnews.co.nz/story.asp?storyID=26477
2022-11-21,MARKET LATEST: NZUs $88.15,https://www.carbonnews.co.nz/story.asp?storyID=26488
2022-11-22,MARKET LATEST: NZUs $88.00,https://www.carbonnews.co.nz/story.asp?storyID=26504
2022-11-23,MARKET LATEST: NZUs $88.00,https://www.carbonnews.co.nz/story.asp?storyID=26518
2022-11-24,MARKET LATEST: NZUs $87.85,https://www.carbonnews.co.nz/story.asp?storyID=26530
2022-11-25,MARKET LATEST: NZUs $86.50,https://www.carbonnews.co.nz/story.asp?storyID=26541
2022-11-28,MARKET LATEST: NZUs $86.20,https://www.carbonnews.co.nz/story.asp?storyID=26553
2022-11-29,MARKET LATEST: NZUs $86.20,https://www.carbonnews.co.nz/story.asp?storyID=26565
2022-11-30,MARKET LATEST: NZUs $84.15,https://www.carbonnews.co.nz/story.asp?storyID=26577
2022-12-01,MARKET LATEST: NZUs $83.50,https://www.carbonnews.co.nz/story.asp?storyID=26590
2022-12-02,MARKET LATEST: NZUs $82.45,https://www.carbonnews.co.nz/story.asp?storyID=26603
2022-12-05,MARKET LATEST: NZUs $81.00,https://www.carbonnews.co.nz/story.asp?storyID=26615
2022-12-06,MARKET LATEST: NZUs $81.00,https://www.carbonnews.co.nz/story.asp?storyID=26630
2022-12-07,MARKET LATEST: NZUs $82.00,https://www.carbonnews.co.nz/story.asp?storyID=26643
2022-12-08,MARKET LATEST: NZUs $82.50,https://www.carbonnews.co.nz/story.asp?storyID=26655
2022-12-09,MARKET LATEST: NZUs $82.50,https://www.carbonnews.co.nz/story.asp?storyID=26669
2022-12-12,MARKET LATEST: NZUs $83.25,https://www.carbonnews.co.nz/story.asp?storyID=26682
2022-12-13,MARKET LATEST: NZUs $83.37,https://www.carbonnews.co.nz/story.asp?storyID=26696
2022-12-14,MARKET LATEST: NZUs $83.00,https://www.carbonnews.co.nz/story.asp?storyID=26708
2022-12-15,MARKET LATEST: NZUs $83.50,https://www.carbonnews.co.nz/story.asp?storyID=26721
2022-12-16,MARKET LATEST: NZUs $75.00,https://www.carbonnews.co.nz/story.asp?storyID=26740
2022-12-19,MARKET LATEST: NZUs $77.50,https://www.carbonnews.co.nz/story.asp?storyID=26751
2022-12-20,MARKET LATEST: NZUs $77.17,https://www.carbonnews.co.nz/story.asp?storyID=26763
2022-12-21,MARKET LATEST: NZUs $77.00,https://www.carbonnews.co.nz/story.asp?storyID=26773
2022-12-22,MARKET LATEST: NZUs $76.50,https://www.carbonnews.co.nz/story.asp?storyID=26787
2023-01-24,MARKET LATEST: NZUs $73.00,https://www.carbonnews.co.nz/story.asp?storyID=26805
2023-01-25,MARKET LATEST: NZUs $72.72,https://www.carbonnews.co.nz/story.asp?storyID=26815
2023-01-26,MARKET LATEST: NZUs $72.50,https://www.carbonnews.co.nz/story.asp?storyID=26826
2023-01-27,MARKET LATEST: NZUs $72.50,https://www.carbonnews.co.nz/story.asp?storyID=26836
2023-01-30,MARKET LATEST: NZUs $72.30,https://www.carbonnews.co.nz/story.asp?storyID=26850
2023-01-31,MARKET LATEST: NZUs $72.65,https://www.carbonnews.co.nz/story.asp?storyID=26865
2023-02-01,MARKET LATEST: NZUs $72.00,https://www.carbonnews.co.nz/story.asp?storyID=26873
2023-02-03,MARKET LATEST: NZUs $72.40,https://www.carbonnews.co.nz/story.asp?storyID=26898
2023-02-07,MARKET LATEST: NZUs $72.50,https://www.carbonnews.co.nz/story.asp?storyID=26908
2023-02-08,MARKET LATEST: NZUs $72.50,https://www.carbonnews.co.nz/story.asp?storyID=26919
2023-02-09,MARKET LATEST: NZUs $72.25,https://www.carbonnews.co.nz/story.asp?storyID=26930
2023-02-10,MARKET LATEST: NZUs $72.10,https://www.carbonnews.co.nz/story.asp?storyID=26941
2023-02-13,MARKET LATEST: NZUs $72.30,https://www.carbonnews.co.nz/story.asp?storyID=26954
2023-02-14,MARKET LATEST: NZUs $71.95,https://www.carbonnews.co.nz/story.asp?storyID=26966
2023-02-15,MARKET LATEST: NZUs $71.90,https://www.carbonnews.co.nz/story.asp?storyID=26977
2023-02-16,MARKET LATEST: NZUs $71.80,https://www.carbonnews.co.nz/story.asp?storyID=26988
2023-02-17,MARKET LATEST: NZUs $71.80,https://www.carbonnews.co.nz/story.asp?storyID=27000
2023-02-20,MARKET LATEST: NZUs $70.05,https://www.carbonnews.co.nz/story.asp?storyID=27013
2023-02-21,MARKET LATEST: NZUs $69.92,https://www.carbonnews.co.nz/story.asp?storyID=27027
2023-02-22,MARKET LATEST: NZUs $69.00,https://www.carbonnews.co.nz/story.asp?storyID=27039
2023-02-23,MARKET LATEST: NZUs $68.50,https://www.carbonnews.co.nz/story.asp?storyID=27052
2023-02-24,MARKET LATEST: NZUs $67.00,https://www.carbonnews.co.nz/story.asp?storyID=27064
2023-02-27,MARKET LATEST: NZUs $68.00,https://www.carbonnews.co.nz/story.asp?storyID=27076
2023-02-28,MARKET LATEST: NZUs $67.50,https://www.carbonnews.co.nz/story.asp?storyID=27088
2023-03-01,MARKET LATEST: NZUs $67.00,https://www.carbonnews.co.nz/story.asp?storyID=27099
2023-03-02,MARKET LATEST: NZUs $67.00,https://www.carbonnews.co.nz/story.asp?storyID=27110
2023-03-03,MARKET LATEST: NZUs $67.00,https://www.carbonnews.co.nz/story.asp?storyID=27123
2023-03-06,MARKET LATEST: NZUs $66.90,https://www.carbonnews.co.nz/story.asp?storyID=27134
2023-03-07,MARKET LATEST: NZUs $66.00,https://www.carbonnews.co.nz/story.asp?storyID=27147
2023-03-08,MARKET LATEST: NZUs $65.75,https://www.carbonnews.co.nz/story.asp?storyID=27158
2023-03-09,MARKET LATEST: NZUs $67.00,https://www.carbonnews.co.nz/story.asp?storyID=27169
2023-03-10,MARKET LATEST: NZUs $66.25,https://www.carbonnews.co.nz/story.asp?storyID=27179
2023-03-13,MARKET LATEST: NZUs $66.00,https://www.carbonnews.co.nz/story.asp?storyID=27192
2023-03-14,MARKET LATEST: NZUs $65.50,https://www.carbonnews.co.nz/story.asp?storyID=27205
2023-03-15,MARKET LATEST: NZUs $65.25,https://www.carbonnews.co.nz/story.asp?storyID=27218
2023-03-16,MARKET LATEST: NZUs $68.00,https://www.carbonnews.co.nz/story.asp?storyID=27229
2023-03-17,MARKET LATEST: NZUs $66.75,https://www.carbonnews.co.nz/story.asp?storyID=27244
2023-03-20,MARKET LATEST: NZUs $66.00,https://www.carbonnews.co.nz/story.asp?storyID=27261
2023-03-21,MARKET LATEST: NZUs $65.75,https://www.carbonnews.co.nz/story.asp?storyID=27273
2023-03-22,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=27284
2023-03-23,MARKET LATEST: NZUs $65.00,https://www.carbonnews.co.nz/story.asp?storyID=27297
2023-03-24,MARKET LATEST: NZUs $64.45,https://www.carbonnews.co.nz/story.asp?storyID=27308
2023-03-27,MARKET LATEST: NZUs $63.10,https://www.carbonnews.co.nz/story.asp?storyID=27321
2023-03-28,MARKET LATEST: NZUs $61.50,https://www.carbonnews.co.nz/story.asp?storyID=27334
2023-03-29,MARKET LATEST: NZUs $60.50,https://www.carbonnews.co.nz/story.asp?storyID=27344
2023-03-30,MARKET LATEST: NZUs $59.50,https://www.carbonnews.co.nz/story.asp?storyID=27356
2023-03-31,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27368
2023-04-03,Minister warns Canadians may pay more in carbon tax than they receive in rebate,https://www.carbonnews.co.nz/story.asp?storyID=27388
2023-04-03,MARKET LATEST: NZUs $54.50,https://www.carbonnews.co.nz/story.asp?storyID=27382
2023-04-04,MARKET LATEST: NZUs $58.00,https://www.carbonnews.co.nz/story.asp?storyID=27395
2023-04-05,MARKET LATEST: NZUs $59.00,https://www.carbonnews.co.nz/story.asp?storyID=27404
2023-04-06,MARKET LATEST: NZUs $59.00,https://www.carbonnews.co.nz/story.asp?storyID=27418
2023-04-11,MARKET LATEST: NZUs $59.25,https://www.carbonnews.co.nz/story.asp?storyID=27435
2023-04-12,MARKET LATEST: NZUs $59.25,https://www.carbonnews.co.nz/story.asp?storyID=27440
2023-04-13,MARKET LATEST: NZUs $59.00,https://www.carbonnews.co.nz/story.asp?storyID=27450
2023-04-14,MARKET LATEST: NZUs $62.50,https://www.carbonnews.co.nz/story.asp?storyID=27461
2023-04-17,MARKET LATEST: NZUs $62.75,https://www.carbonnews.co.nz/story.asp?storyID=27474
2023-04-18,MARKET LATEST: NZUs $61.75,https://www.carbonnews.co.nz/story.asp?storyID=27487
2023-04-19,MARKET LATEST: NZUs $61.35,https://www.carbonnews.co.nz/story.asp?storyID=27500
2023-04-20,MARKET LATEST: NZUs $61.35,https://www.carbonnews.co.nz/story.asp?storyID=27511
2023-04-21,MARKET LATEST: NZUs $61.50,https://www.carbonnews.co.nz/story.asp?storyID=27524
2023-04-24,MARKET LATEST: NZUs $61.15,https://www.carbonnews.co.nz/story.asp?storyID=27537
2023-04-26,MARKET LATEST: NZUs $60.82,https://www.carbonnews.co.nz/story.asp?storyID=27548
2023-04-27,MARKET LATEST: NZUs $61.00.,https://www.carbonnews.co.nz/story.asp?storyID=27561
2023-04-28,MARKET LATEST: NZUs $58.50,https://www.carbonnews.co.nz/story.asp?storyID=27574
2023-05-01,MARKET LATEST: NZUs $56.00,https://www.carbonnews.co.nz/story.asp?storyID=27583
2023-05-02,MARKET LATEST: NZUs $56.00,https://www.carbonnews.co.nz/story.asp?storyID=27593
2023-05-03,MARKET LATEST: NZUs $54.25,https://www.carbonnews.co.nz/story.asp?storyID=27606
2023-05-04,MARKET LATEST: NZUs $53.25,https://www.carbonnews.co.nz/story.asp?storyID=27619
2023-05-05,MARKET LATEST: NZUs $54.75,https://www.carbonnews.co.nz/story.asp?storyID=27631
2023-05-08,MARKET LATEST: NZUs $54.50,https://www.carbonnews.co.nz/story.asp?storyID=27644
2023-05-09,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27654
2023-05-10,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27668
2023-05-11,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27678
2023-05-12,MARKET LATEST: NZUs $52.00,https://www.carbonnews.co.nz/story.asp?storyID=27696
2023-05-15,MARKET LATEST: NZUs $52.50,https://www.carbonnews.co.nz/story.asp?storyID=27700
2023-05-16,MARKET LATEST: NZUs $52.25,https://www.carbonnews.co.nz/story.asp?storyID=27712
2023-05-17,MARKET LATEST: NZUs $51.95,https://www.carbonnews.co.nz/story.asp?storyID=27730
2023-05-18,MARKET LATEST: NZUs $51.50,https://www.carbonnews.co.nz/story.asp?storyID=27736
2023-05-19,MARKET LATEST: NZUs $51.50,https://www.carbonnews.co.nz/story.asp?storyID=27747
2023-05-22,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27759
2023-05-23,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27770
2023-05-24,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27779
2023-05-25,MARKET LATEST: NZUs $53.75,https://www.carbonnews.co.nz/story.asp?storyID=27791
2023-05-26,MARKET LATEST: NZUs $54.00,https://www.carbonnews.co.nz/story.asp?storyID=27800
2023-05-29,MARKET LATEST: NZUs $55.00,https://www.carbonnews.co.nz/story.asp?storyID=27812
2023-05-30,MARKET LATEST: NZUs $55.25,https://www.carbonnews.co.nz/story.asp?storyID=27824
2023-05-31,MARKET LATEST: NZUs $54.50,https://www.carbonnews.co.nz/story.asp?storyID=27835
2023-06-01,MARKET LATEST: NZUs $54.75,https://www.carbonnews.co.nz/story.asp?storyID=27845
2023-06-02,MARKET LATEST: NZUs $55.00,https://www.carbonnews.co.nz/story.asp?storyID=27856
2023-06-06,MARKET LATEST: NZUs $55.75,https://www.carbonnews.co.nz/story.asp?storyID=27867
2023-06-07,MARKET LATEST: NZUs $55.75,https://www.carbonnews.co.nz/story.asp?storyID=27878
2023-06-08,MARKET LATEST: NZUs $56.50,https://www.carbonnews.co.nz/story.asp?storyID=27888
2023-06-08,What if all auctions fail this year? Does the Registry oversupply problem disappear?,https://www.carbonnews.co.nz/story.asp?storyID=27896
2023-06-09,MARKET LATEST: NZUs $56.30,https://www.carbonnews.co.nz/story.asp?storyID=27900
2023-06-09,Failure is not an auction,https://www.carbonnews.co.nz/story.asp?storyID=27911
2023-06-12,MARKET LATEST: NZUs $56.00,https://www.carbonnews.co.nz/story.asp?storyID=27914
2023-06-13,MARKET LATEST: NZUs $55.00,https://www.carbonnews.co.nz/story.asp?storyID=27928
2023-06-14,MARKET LATEST: NZUs $57.25,https://www.carbonnews.co.nz/story.asp?storyID=27939
2023-06-14,ETS auction fails to clear,https://www.carbonnews.co.nz/story.asp?storyID=27947
2023-06-15,MARKET LATEST: NZUs $60.50,https://www.carbonnews.co.nz/story.asp?storyID=27950
2023-06-16,MARKET LATEST: NZUs $60.00,https://www.carbonnews.co.nz/story.asp?storyID=27963
2023-06-19,MARKET LATEST: NZUs $60.00,https://www.carbonnews.co.nz/story.asp?storyID=27978
2023-06-20,MARKET LATEST: NZUs $59.25,https://www.carbonnews.co.nz/story.asp?storyID=27984
2023-06-21,MARKET LATEST: NZUs $53.25,https://www.carbonnews.co.nz/story.asp?storyID=27997
2023-06-22,MARKET LATEST: NZUs $48.00,https://www.carbonnews.co.nz/story.asp?storyID=28010
2023-06-23,MARKET LATEST: NZUs $47.50,https://www.carbonnews.co.nz/story.asp?storyID=28022
2023-06-26,MARKET LATEST: NZUs $43.50,https://www.carbonnews.co.nz/story.asp?storyID=28039
2023-06-27,MARKET LATEST: NZUs $41.00,https://www.carbonnews.co.nz/story.asp?storyID=28046
2023-06-28,MARKET LATEST: NZUs $42.50,https://www.carbonnews.co.nz/story.asp?storyID=28056
2023-06-29,MARKET LATEST: NZUs $41.00,https://www.carbonnews.co.nz/story.asp?storyID=28071
2023-06-30,MARKET LATEST: NZUs $41.00,https://www.carbonnews.co.nz/story.asp?storyID=28081
